artistId,artistName,trackId,trackName,artistPopularity,trackPopularity,trackExplicitness,contentAdvisoryRating,trackNumber,trackTimeMillis,trackPrice,isStreamable,previewUrl,collectionId,collectionName,collectionCensoredName,trackCount,discNumber,discCount,collectionPrice,primaryGenreName,releaseDate,currency,kind
1211916,Mystikal,303175073,Shake Ya Ass,58.0,,explicit,Explicit,2,256973,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/5c/6f/bb/5c6fbbb4-e5c0-3552-901e-c4aa56c7dac2/mzaf_6171657856772232003.plus.aac.p.m4a,303175043,Let's Get Ready,Let's Get Ready,18,1,1,9.99,Hip-Hop/Rap,2000-07-18T07:00:00Z,USD,song
825191,Audioslave,208295403,The Last Remaining Light,73.0,,notExplicit,,14,317135,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/dc/b2/a4/dcb2a4dc-7968-b924-3c01-be941b7edce3/mzaf_4804381065969316825.plus.aac.p.m4a,208294748,Audioslave,Audioslave,14,1,1,9.99,Hard Rock,2002-11-18T08:00:00Z,USD,song
815635315,Luke Combs,1479453824,Refrigerator Door,85.0,,notExplicit,,2,204240,1.29,False,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/5e/3c/d7/5e3cd753-46cf-5f28-1197-f4e49452ee97/mzaf_8174115164727501753.plus.aac.p.m4a,1479453822,What You See Is What You Get,What You See Is What You Get,17,1,1,11.99,Country,2019-06-07T12:00:00Z,USD,song
293209079,James Vincent McMorrow,571505199,Ghosts,55.0,48.0,notExplicit,,10,225003,-1.0,False,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/28/02/00/28020007-a052-6ae0-b092-e77310e1b69f/mzaf_9266398164808003796.plus.aac.p.m4a,571505011,"The Twilight Saga: Breaking Dawn, Pt. 2 (Original Motion Picture Soundtrack)","The Twilight Saga: Breaking Dawn, Pt. 2 (Original Motion Picture Soundtrack)",14,1,1,11.99,Soundtrack,2012-11-09T12:00:00Z,USD,song
4779205,Chris Young,444285064,When She's On,67.0,,notExplicit,,9,189133,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/1f/6f/41/1f6f4102-2440-be52-0f33-30929b62f731/mzaf_18245366215568170952.plus.aac.p.m4a,444284950,Neon (Deluxe Edition),Neon (Deluxe Edition),12,1,1,11.99,Country,2011-07-12T07:00:00Z,USD,song
198271209,St. Vincent,571505193,The Antidote,63.0,48.0,notExplicit,,6,219410,-1.0,False,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/78/8d/ff/788dff13-9d27-3821-7a9f-3a2bf5c87b29/mzaf_10159785097251038354.plus.aac.p.m4a,571505011,"The Twilight Saga: Breaking Dawn, Pt. 2 (Original Motion Picture Soundtrack)","The Twilight Saga: Breaking Dawn, Pt. 2 (Original Motion Picture Soundtrack)",14,1,1,11.99,Soundtrack,2012-11-09T12:00:00Z,USD,song
3496236,Tim McGraw,398799068,Angry All the Time,71.0,,notExplicit,,6,270613,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/64/a2/1e/64a21e68-a927-55e4-f7e3-1ff09c682125/mzaf_6969380493918421747.plus.aac.p.m4a,398798894,Number One Hits,Number One Hits,12,2,2,11.99,Country,2001-07-23T07:00:00Z,USD,song
14589060,KC and the Sunshine Band,558274321,That's the Way (I Like It) [Single Version],,,notExplicit,,6,185467,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/47/67/2b/47672b8a-ccf2-9cb7-3a75-f23ffaa6396f/mzaf_4925426677767265568.plus.aac.p.m4a,558274315,The Best of KC and the Sunshine Band,The Best of KC and the Sunshine Band,16,1,1,12.99,Pop,1975-06-10T12:00:00Z,USD,song
472054,John Mayer,336390944,Assassin,77.0,,notExplicit,,6,314844,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/e8/a3/5f/e8a35feb-2746-5876-bcc3-5a7070add3fd/mzaf_11189193486103234056.plus.aac.p.m4a,336390756,Battle Studies,Battle Studies,11,1,1,10.99,Rock,2009-11-17T08:00:00Z,USD,song
517093403,POP ETC,571505195,Speak Up,36.0,51.0,notExplicit,,7,280342,-1.0,False,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/c9/4f/a8/c94fa814-a123-7017-c59b-41c1fb548337/mzaf_16402520957396202426.plus.aac.p.m4a,571505011,"The Twilight Saga: Breaking Dawn, Pt. 2 (Original Motion Picture Soundtrack)","The Twilight Saga: Breaking Dawn, Pt. 2 (Original Motion Picture Soundtrack)",14,1,1,11.99,Soundtrack,2012-11-09T12:00:00Z,USD,song
215278,Martina McBride,267253446,Have Yourself a Merry Little Christmas,62.0,43.0,notExplicit,,2,247907,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/82/91/db/8291db80-e1eb-a689-857f-879f788f24c2/mzaf_14931840868624889278.plus.aac.p.m4a,267253357,White Christmas,White Christmas,16,1,1,13.99,Christmas: Country,1998-09-29T07:00:00Z,USD,song
95705522,Chris Brown,1059869805,Blow It In the Wind,90.0,,explicit,Explicit,16,248572,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/89/27/ac/8927ac2d-0d63-9eff-67c7-685a492d0bfe/mzaf_11937881288814000102.plus.aac.p.m4a,1059869479,Royalty (Deluxe Version),Royalty (Deluxe Version),18,1,1,12.99,R&B/Soul,2015-12-18T08:00:00Z,USD,song
635633,The Chicks,155682352,Never Say Die,66.0,,notExplicit,,6,237162,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/68/db/7d/68db7dbc-1936-c1a2-2eb5-8b521331c9e8/mzaf_6011883975519895999.plus.aac.p.m4a,155681921,Wide Open Spaces,Wide Open Spaces,12,1,1,9.99,Country,1998-01-27T08:00:00Z,USD,song
28559609,Reeve Carney,571505201,New for You,58.0,,notExplicit,,12,190140,-1.0,False,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/50/cf/cc/50cfccdb-7288-2320-5d34-2255efa830a9/mzaf_11656954184500602396.plus.aac.p.m4a,571505011,"The Twilight Saga: Breaking Dawn, Pt. 2 (Original Motion Picture Soundtrack)","The Twilight Saga: Breaking Dawn, Pt. 2 (Original Motion Picture Soundtrack)",14,1,1,11.99,Soundtrack,2012-11-09T12:00:00Z,USD,song
288340229,Passion Pit,571505025,Where I Come From,61.0,51.0,notExplicit,,1,219706,-1.0,False,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/59/1b/eb/591beb0d-aa27-cc59-bd2f-c449fe47061c/mzaf_17861534623952295663.plus.aac.p.m4a,571505011,"The Twilight Saga: Breaking Dawn, Pt. 2 (Original Motion Picture Soundtrack)","The Twilight Saga: Breaking Dawn, Pt. 2 (Original Motion Picture Soundtrack)",14,1,1,11.99,Soundtrack,2012-11-09T12:00:00Z,USD,song
5176693,Start Trouble,193945490,Let's Get Fucked Up,19.0,,explicit,Explicit,14,156440,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/3c/cd/92/3ccd925d-4c0b-21d6-081b-3affc121e7e4/mzaf_3912120102701980240.plus.aac.p.m4a,193943971,Every Solution Has Its Problem,Every Solution Has Its Problem,14,1,1,9.99,Rock,2004-03-23T12:00:00Z,USD,song
263824719,Paul McDonald & Nikki Reed,571505200,All I've Ever Needed,4.0,,notExplicit,,11,236335,-1.0,False,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/b0/17/59/b017592b-de27-4e00-27d8-563c746f3832/mzaf_3445916080838608759.plus.aac.p.m4a,571505011,"The Twilight Saga: Breaking Dawn, Pt. 2 (Original Motion Picture Soundtrack)","The Twilight Saga: Breaking Dawn, Pt. 2 (Original Motion Picture Soundtrack)",14,1,1,11.99,Soundtrack,2012-11-09T12:00:00Z,USD,song
601067,Stevie Ray Vaughan & Double Trouble,193063186,Love Struck Baby,,,notExplicit,,3,141573,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/03/5e/53/035e539c-3f00-ec26-a722-6a300b51b420/mzaf_4327448659815704475.plus.aac.p.m4a,193063151,The Essential Stevie Ray Vaughan and Double Trouble,The Essential Stevie Ray Vaughan and Double Trouble,16,1,2,14.99,Rock,1983-01-01T12:00:00Z,USD,song
3854486,Tyler Hilton,131300184,Missing You,42.0,42.0,notExplicit,,8,216400,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a7/95/9b/a7959b84-aa4f-7eb3-9b91-009f8519bcd5/mzaf_17174516723552186298.plus.aac.p.m4a,131302210,"One Tree Hill, Vol. 2: Friends With Benefit (Music from the WB Television Series)","One Tree Hill, Vol. 2: Friends With Benefit (Music from the WB Television Series)",16,1,1,11.99,Soundtrack,2006-02-07T08:00:00Z,USD,song
415554037,The Boom Circuits,571505192,Everything and Nothing,20.0,24.0,notExplicit,,5,265387,-1.0,False,https://audio-ssl.itunes.apple.com/itunes-assets/Music/v4/7b/86/a5/7b86a50d-9d38-6c95-6941-2eaac780f2f0/mzaf_1339282875362182857.plus.aac.p.m4a,571505011,"The Twilight Saga: Breaking Dawn, Pt. 2 (Original Motion Picture Soundtrack)","The Twilight Saga: Breaking Dawn, Pt. 2 (Original Motion Picture Soundtrack)",14,1,1,11.99,Soundtrack,2012-11-09T12:00:00Z,USD,song
356754102,Crystal Bowersox,374979955,Up to the Mountain,18.0,21.0,notExplicit,,1,233179,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/bf/26/fc/bf26fc6f-1a3e-3fab-77db-efc3ae88b176/mzaf_8556978928987706254.plus.aac.p.m4a,374979951,Up to the Mountain - Single,Up to the Mountain - Single,1,1,1,1.29,Pop,2010-05-27T12:00:00Z,USD,song
113247214,NEEDTOBREATHE,794126206,"Oh, Carolina",65.0,,notExplicit,,4,205760,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/42/cf/87/42cf87c4-cf24-1cbb-a677-93f7501e08ce/mzaf_15794718451936071988.plus.aac.p.m4a,794126187,Rivers In the Wasteland,Rivers In the Wasteland,11,1,1,9.99,Rock,2014-04-15T07:00:00Z,USD,song
15773735,Fantasia,615685517,Lose to Win,60.0,36.0,notExplicit,,11,252166,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/6a/3c/5b/6a3c5be5-b3cf-aaf8-bb17-be16ed39e2de/mzaf_11275877011263310663.plus.aac.p.m4a,615685399,Side Effects of You,Side Effects of You,13,1,1,9.99,R&B/Soul,2013-01-08T08:00:00Z,USD,song
994656,Led Zeppelin,1052497419,Whole Lotta Love,78.0,,notExplicit,,5,329760,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/d0/d9/d3/d0d9d3cb-c735-0a6d-7df7-73610452c7a8/mzaf_46677459506979271.plus.aac.p.m4a,1052497413,Mothership (Remastered),Mothership (Remastered),13,1,2,14.99,Rock,1969-10-22T07:00:00Z,USD,song
28721078,Sia,937365378,You're Never Fully Dressed Without a Smile (2014 Film Version),89.0,,notExplicit,,6,190373,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ea/0b/34/ea0b344e-b13e-8b68-28e0-cc757091a18d/mzaf_16055792154972995709.plus.aac.p.m4a,937365355,Annie (Original Motion Picture Soundtrack),Annie (Original Motion Picture Soundtrack),15,1,1,9.99,Soundtrack,2014-10-22T12:00:00Z,USD,song
164483115,HAIM,681237551,Don't Save Me,65.0,,notExplicit,,6,231227,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ee/00/35/ee00351a-e29f-04f0-8d04-f2de8a00364d/mzaf_5142776507014223943.plus.aac.p.m4a,681237313,Days Are Gone,Days Are Gone,11,1,1,9.99,Alternative,2012-11-08T08:00:00Z,USD,song
197443,Elvis Presley,217637172,Steamroller Blues,84.0,,notExplicit,,18,192319,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/8e/91/30/8e913086-d051-0512-d2a9-f6a3d90d1f3d/mzaf_2461452188991922250.plus.aac.p.m4a,217633715,The Essential Elvis Presley,The Essential Elvis Presley,20,2,2,14.99,Rock,1973-02-04T08:00:00Z,USD,song
197443,Elvis Presley,217637172,Steamroller Blues,84.0,,notExplicit,,18,192319,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/8e/91/30/8e913086-d051-0512-d2a9-f6a3d90d1f3d/mzaf_2461452188991922250.plus.aac.p.m4a,217633715,The Essential Elvis Presley,The Essential Elvis Presley,20,2,2,14.99,Rock,1973-02-04T08:00:00Z,USD,song
466047278,Pentatonix,1035387089,Ref,84.0,,notExplicit,,5,194353,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/dc/90/b2/dc90b296-656a-6f0e-4851-494c5416287d/mzaf_6554494185828284573.plus.aac.p.m4a,1035387084,Pentatonix (Deluxe Version),Pentatonix (Deluxe Version),16,1,1,12.99,Pop,2015-10-16T12:00:00Z,USD,song
197443,Elvis Presley,217633811,Baby Let's Play House,84.0,,notExplicit,,2,136801,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/31/c5/ea/31c5ea49-4291-ba2c-9695-d664b1183b07/mzaf_12346996725174424389.plus.aac.p.m4a,217633715,The Essential Elvis Presley,The Essential Elvis Presley,20,1,2,14.99,Rock,1955-12-20T08:00:00Z,USD,song
197443,Elvis Presley,217633811,Baby Let's Play House,84.0,,notExplicit,,2,136801,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/31/c5/ea/31c5ea49-4291-ba2c-9695-d664b1183b07/mzaf_12346996725174424389.plus.aac.p.m4a,217633715,The Essential Elvis Presley,The Essential Elvis Presley,20,1,2,14.99,Rock,1955-12-20T08:00:00Z,USD,song
28426427,Tommy James & The Shondells,208835287,I Think We're Alone Now,55.0,,notExplicit,,1,130320,1.29,False,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/5c/97/2b/5c972b0e-a3f1-933b-e469-fa7aff54bf4d/mzaf_14683711510114699328.plus.aac.p.m4a,208835286,Rhino Hi-Five: Tommy James & the Shondells - EP,Rhino Hi-Five: Tommy James & the Shondells - EP,5,1,1,3.99,Rock,1967-01-05T08:00:00Z,USD,song
170822,Keith Whitley,251128568,I'm No Stranger to the Rain,63.0,60.0,notExplicit,,3,215867,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/06/c4/81/06c48163-c22c-9fdc-b534-139428dbc924/mzaf_5880650640907949212.plus.aac.p.m4a,251128545,16 Biggest Hits: Keith Whitley,16 Biggest Hits: Keith Whitley,16,1,1,9.99,Country,1988-05-31T07:00:00Z,USD,song
547156,Eddie Money,200307552,I Wanna Go Back,59.0,48.0,notExplicit,,13,233707,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/39/22/44/39224404-a073-156b-144f-9835faea9f7e/mzaf_10725466391335337145.plus.aac.p.m4a,200302899,The Best of Eddie Money,The Best of Eddie Money,16,1,1,9.99,Rock,1977-01-01T12:00:00Z,USD,song
462715,System Of A Down,187472869,Lost In Hollywood,83.0,,notExplicit,,11,320693,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/66/22/4f/66224f6c-c04b-e176-0a9c-ab5c361de482/mzaf_6207575869835488395.plus.aac.p.m4a,187472331,Mezmerize,Mezmerize,11,1,1,9.99,Hard Rock,2005-05-17T12:00:00Z,USD,song
722177758,Lauren Daigle,1447184841,This Girl,73.0,,notExplicit,,3,273867,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/48/39/6a/48396a41-1588-aea0-ed42-ae03271ea067/mzaf_15348933992242312019.plus.aac.p.m4a,1447184494,Look Up Child,Look Up Child,13,1,1,7.99,Christian,2018-09-07T12:00:00Z,USD,song
29893,London Symphony Orchestra & Josef Krips,288461976,"Symphony No. 1 in C Major, Op. 21: I. Adagio molto - Allegro con brio",,,notExplicit,,1,557360,0.69,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/05/bc/ec/05bcec9b-7b70-9e17-3f61-15d9e5d80eff/mzaf_9987955357040690527.plus.aac.p.m4a,288461963,Beethoven: The Complete Symphony Collection,Beethoven: The Complete Symphony Collection,34,1,1,9.99,Classical,1960-01-01T12:00:00Z,USD,song
2851441,Lupe Fiasco,189225235,Daydreamin' (feat. Jill Scott),70.0,34.0,explicit,Explicit,9,235067,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/62/61/be/6261be10-c62d-dfc6-4178-83856dd742f5/mzaf_17079960989239408297.plus.aac.p.m4a,189225199,Lupe Fiasco's Food & Liquor,Lupe Fiasco's Food & Liquor,16,1,1,9.99,R&B/Soul,2006-09-11T07:00:00Z,USD,song
825191,Audioslave,208295044,Hypnotize,73.0,,notExplicit,,10,206555,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/34/0e/61/340e619e-8979-7b2f-69c8-f0f27bacdceb/mzaf_13474709818837226785.plus.aac.p.m4a,208294748,Audioslave,Audioslave,14,1,1,9.99,Hard Rock,2002-11-18T08:00:00Z,USD,song
454295032,Hans Zimmer,380350184,One Simple Idea,79.0,,notExplicit,,8,148368,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/35/31/21/35312140-8fb5-43d1-d357-a2d0403868c1/mzaf_11703245917006044696.plus.aac.p.m4a,380349905,Inception (Music from the Motion Picture),Inception (Music from the Motion Picture),12,1,1,10.99,Soundtrack,2010-07-09T07:00:00Z,USD,song
471528,Electric Light Orchestra,196427311,Shine a Little Love,73.0,,notExplicit,,5,251467,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/c2/56/02/c2560201-338f-c875-29fe-e966c6ee0568/mzaf_17940180189055723003.plus.aac.p.m4a,196426681,All Over the World: The Very Best of Electric Light Orchestra,All Over the World: The Very Best of Electric Light Orchestra,20,1,1,10.99,Rock,1979-04-27T08:00:00Z,USD,song
201714418,Wiz Khalifa,896030006,Still Down (feat. Chevy Woods & Ty Dolla $ign),83.0,,explicit,Explicit,11,256706,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/42/89/f7/4289f7a9-446b-cd2a-11eb-41d493b78afa/mzaf_13669925989730366247.plus.aac.p.m4a,896029984,Blacc Hollywood (Deluxe Version),Blacc Hollywood (Deluxe Version),13,1,1,12.99,Hip-Hop/Rap,2014-08-19T07:00:00Z,USD,song
54657,Elton John,1440903819,I'm Still Standing,86.0,83.0,notExplicit,,14,184533,1.29,False,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/1b/67/e5/1b67e5eb-f6d8-b4fe-fdef-5c69a4f27c72/mzaf_12341885072816836887.plus.aac.p.m4a,1440903115,Diamonds,Diamonds,17,1,1,9.99,Pop,1983-01-01T12:00:00Z,USD,song
13793427,Huey Lewis & The News,725785376,Back In Time,64.0,58.0,notExplicit,,10,258867,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/70/9f/3c/709f3c5f-e3e4-562b-8a8c-e06bac9921cf/mzaf_17326254754879250331.plus.aac.p.m4a,725784933,Greatest Hits (Remastered),Greatest Hits (Remastered),21,1,1,11.99,Rock,1985-07-08T07:00:00Z,USD,song
1053549,Eagles,636867250,Hole In the World,81.0,,notExplicit,,16,256939,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/19/41/19/194119ad-e3a1-956a-8f53-58689488b4e5/mzaf_18156584048328617628.plus.aac.p.m4a,636866317,The Very Best of Eagles,The Very Best of Eagles,16,2,2,27.99,Rock,2003-07-15T07:00:00Z,USD,song
260747279,Flight of the Conchords,278064263,Mutha'uckas,46.0,38.0,notExplicit,,6,146880,0.99,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/de/ad/f1/deadf108-af76-88d4-6870-458ddbdc75a8/mzaf_13491849188311638211.plus.aac.p.m4a,278064216,Flight of the Conchords,Flight of the Conchords,15,1,1,9.99,Alternative,2008-04-21T07:00:00Z,USD,song
466047278,Pentatonix,1035387094,Water,84.0,,notExplicit,,10,191410,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/f6/df/46/f6df4647-0ecf-7c3d-887e-f08614991403/mzaf_17195178772726043033.plus.aac.p.m4a,1035387084,Pentatonix (Deluxe Version),Pentatonix (Deluxe Version),16,1,1,12.99,Pop,2015-10-16T12:00:00Z,USD,song
1253595,Jay Ferguson,78975792,Thunder Island,35.0,51.0,notExplicit,,1,240693,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/89/6e/76/896e7687-b815-a5d5-856f-cc0b4c0427f6/mzaf_13087896312196057836.plus.aac.p.m4a,78975845,Thunder Island,Thunder Island,10,1,1,9.99,Rock,1977-01-01T08:00:00Z,USD,song
4041264,Matt Maher,971422273,Because He Lives (Amen),60.0,52.0,notExplicit,,13,199867,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/3e/37/8c/3e378c83-fbc3-6fdd-e1df-be5f217d3bfd/mzaf_10531404143137025215.plus.aac.p.m4a,971421925,Saints and Sinners,Saints and Sinners,18,1,1,12.99,Christian,2014-11-04T08:00:00Z,USD,song
415554037,The Boom Circuits,571505192,Everything and Nothing,20.0,24.0,notExplicit,,5,265387,-1.0,False,https://audio-ssl.itunes.apple.com/itunes-assets/Music/v4/7b/86/a5/7b86a50d-9d38-6c95-6941-2eaac780f2f0/mzaf_1339282875362182857.plus.aac.p.m4a,571505011,"The Twilight Saga: Breaking Dawn, Pt. 2 (Original Motion Picture Soundtrack)","The Twilight Saga: Breaking Dawn, Pt. 2 (Original Motion Picture Soundtrack)",14,1,1,11.99,Soundtrack,2012-11-09T12:00:00Z,USD,song
356754102,Crystal Bowersox,374979955,Up to the Mountain,18.0,21.0,notExplicit,,1,233179,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/bf/26/fc/bf26fc6f-1a3e-3fab-77db-efc3ae88b176/mzaf_8556978928987706254.plus.aac.p.m4a,374979951,Up to the Mountain - Single,Up to the Mountain - Single,1,1,1,1.29,Pop,2010-05-27T12:00:00Z,USD,song
113247214,NEEDTOBREATHE,794126206,"Oh, Carolina",65.0,,notExplicit,,4,205760,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/42/cf/87/42cf87c4-cf24-1cbb-a677-93f7501e08ce/mzaf_15794718451936071988.plus.aac.p.m4a,794126187,Rivers In the Wasteland,Rivers In the Wasteland,11,1,1,9.99,Rock,2014-04-15T07:00:00Z,USD,song
15773735,Fantasia,615685517,Lose to Win,60.0,36.0,notExplicit,,11,252166,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/6a/3c/5b/6a3c5be5-b3cf-aaf8-bb17-be16ed39e2de/mzaf_11275877011263310663.plus.aac.p.m4a,615685399,Side Effects of You,Side Effects of You,13,1,1,9.99,R&B/Soul,2013-01-08T08:00:00Z,USD,song
994656,Led Zeppelin,1052497419,Whole Lotta Love,78.0,,notExplicit,,5,329760,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/d0/d9/d3/d0d9d3cb-c735-0a6d-7df7-73610452c7a8/mzaf_46677459506979271.plus.aac.p.m4a,1052497413,Mothership (Remastered),Mothership (Remastered),13,1,2,14.99,Rock,1969-10-22T07:00:00Z,USD,song
28721078,Sia,937365378,You're Never Fully Dressed Without a Smile (2014 Film Version),89.0,,notExplicit,,6,190373,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ea/0b/34/ea0b344e-b13e-8b68-28e0-cc757091a18d/mzaf_16055792154972995709.plus.aac.p.m4a,937365355,Annie (Original Motion Picture Soundtrack),Annie (Original Motion Picture Soundtrack),15,1,1,9.99,Soundtrack,2014-10-22T12:00:00Z,USD,song
164483115,HAIM,681237551,Don't Save Me,65.0,,notExplicit,,6,231227,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ee/00/35/ee00351a-e29f-04f0-8d04-f2de8a00364d/mzaf_5142776507014223943.plus.aac.p.m4a,681237313,Days Are Gone,Days Are Gone,11,1,1,9.99,Alternative,2012-11-08T08:00:00Z,USD,song
197443,Elvis Presley,217637172,Steamroller Blues,84.0,,notExplicit,,18,192319,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/8e/91/30/8e913086-d051-0512-d2a9-f6a3d90d1f3d/mzaf_2461452188991922250.plus.aac.p.m4a,217633715,The Essential Elvis Presley,The Essential Elvis Presley,20,2,2,14.99,Rock,1973-02-04T08:00:00Z,USD,song
197443,Elvis Presley,217637172,Steamroller Blues,84.0,,notExplicit,,18,192319,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/8e/91/30/8e913086-d051-0512-d2a9-f6a3d90d1f3d/mzaf_2461452188991922250.plus.aac.p.m4a,217633715,The Essential Elvis Presley,The Essential Elvis Presley,20,2,2,14.99,Rock,1973-02-04T08:00:00Z,USD,song
466047278,Pentatonix,1035387089,Ref,84.0,,notExplicit,,5,194353,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/dc/90/b2/dc90b296-656a-6f0e-4851-494c5416287d/mzaf_6554494185828284573.plus.aac.p.m4a,1035387084,Pentatonix (Deluxe Version),Pentatonix (Deluxe Version),16,1,1,12.99,Pop,2015-10-16T12:00:00Z,USD,song
28426427,Tommy James & The Shondells,208835287,I Think We're Alone Now,55.0,,notExplicit,,1,130320,1.29,False,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/5c/97/2b/5c972b0e-a3f1-933b-e469-fa7aff54bf4d/mzaf_14683711510114699328.plus.aac.p.m4a,208835286,Rhino Hi-Five: Tommy James & the Shondells - EP,Rhino Hi-Five: Tommy James & the Shondells - EP,5,1,1,3.99,Rock,1967-01-05T08:00:00Z,USD,song
197443,Elvis Presley,217633811,Baby Let's Play House,84.0,,notExplicit,,2,136801,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/31/c5/ea/31c5ea49-4291-ba2c-9695-d664b1183b07/mzaf_12346996725174424389.plus.aac.p.m4a,217633715,The Essential Elvis Presley,The Essential Elvis Presley,20,1,2,14.99,Rock,1955-12-20T08:00:00Z,USD,song
197443,Elvis Presley,217633811,Baby Let's Play House,84.0,,notExplicit,,2,136801,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/31/c5/ea/31c5ea49-4291-ba2c-9695-d664b1183b07/mzaf_12346996725174424389.plus.aac.p.m4a,217633715,The Essential Elvis Presley,The Essential Elvis Presley,20,1,2,14.99,Rock,1955-12-20T08:00:00Z,USD,song
170822,Keith Whitley,251128568,I'm No Stranger to the Rain,63.0,60.0,notExplicit,,3,215867,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/06/c4/81/06c48163-c22c-9fdc-b534-139428dbc924/mzaf_5880650640907949212.plus.aac.p.m4a,251128545,16 Biggest Hits: Keith Whitley,16 Biggest Hits: Keith Whitley,16,1,1,9.99,Country,1988-05-31T07:00:00Z,USD,song
